,type,word1,word2,word3,target
5866,7h,heir,testament,referee,whistle
5867,7h,king,crown,referee,whistle
5868,7h,graduate,diploma,referee,whistle
5869,7h,police,badge,referee,whistle
5870,7h,heir,testament,wife,ring
5871,7h,king,crown,wife,ring
5872,7h,graduate,diploma,wife,ring
5873,7h,police,badge,wife,ring
5874,7h,heir,testament,renter,lease
5875,7h,king,crown,renter,lease
5876,7h,graduate,diploma,renter,lease
5877,7h,police,badge,renter,lease
5878,7h,heir,testament,employee,contract
5879,7h,king,crown,employee,contract
5880,7h,graduate,diploma,employee,contract
5881,7h,police,badge,employee,contract
5882,7h,heir,testament,conductor,baton
5883,7h,king,crown,conductor,baton
5884,7h,graduate,diploma,conductor,baton
5885,7h,police,badge,conductor,baton
5886,7h,heir,testament,adoptee,certificate
5887,7h,king,crown,adoptee,certificate
5888,7h,graduate,diploma,adoptee,certificate
5889,7h,police,badge,adoptee,certificate
5890,7h,heir,testament,judge,authority
5891,7h,king,crown,judge,authority
5892,7h,graduate,diploma,judge,authority
5893,7h,police,badge,judge,authority
5894,7h,heir,testament,married,ring
5895,7h,king,crown,married,ring
5896,7h,graduate,diploma,married,ring
5897,7h,police,badge,married,ring
5898,7h,heir,testament,butcher,knife
5899,7h,king,crown,butcher,knife
5900,7h,graduate,diploma,butcher,knife
5901,7h,police,badge,butcher,knife
5902,7h,heir,testament,charity,donations
5903,7h,king,crown,charity,donations
5904,7h,graduate,diploma,charity,donations
5905,7h,police,badge,charity,donations
5906,7h,heir,testament,marriage,license
5907,7h,king,crown,marriage,license
5908,7h,graduate,diploma,marriage,license
5909,7h,police,badge,marriage,license
5910,7h,heir,testament,singer,microphone
5911,7h,king,crown,singer,microphone
5912,7h,graduate,diploma,singer,microphone
5913,7h,police,badge,singer,microphone
5914,7h,heir,testament,owner,property
5915,7h,king,crown,owner,property
5916,7h,graduate,diploma,owner,property
5917,7h,police,badge,owner,property
5918,7h,heir,testament,mother,child
5919,7h,king,crown,mother,child
5920,7h,graduate,diploma,mother,child
5921,7h,police,badge,mother,child
5922,7h,heir,testament,baby,bottle
5923,7h,king,crown,baby,bottle
5924,7h,graduate,diploma,baby,bottle
5925,7h,police,badge,baby,bottle
5926,7h,heir,testament,millionaire,money
5927,7h,king,crown,millionaire,money
5928,7h,graduate,diploma,millionaire,money
5929,7h,police,badge,millionaire,money
5930,7h,heir,testament,work,salary
5931,7h,king,crown,work,salary
5932,7h,graduate,diploma,work,salary
5933,7h,police,badge,work,salary
5934,7h,heir,testament,dog,treat
5935,7h,king,crown,dog,treat
5936,7h,graduate,diploma,dog,treat
5937,7h,police,badge,dog,treat
5938,7h,heir,testament,knife,butcher
5939,7h,king,crown,knife,butcher
5940,7h,graduate,diploma,knife,butcher
5941,7h,police,badge,knife,butcher
5942,7h,heir,testament,marriage,husband
5943,7h,king,crown,marriage,husband
5944,7h,graduate,diploma,marriage,husband
5945,7h,police,badge,marriage,husband
5946,7h,heir,testament,dog,leash
5947,7h,king,crown,dog,leash
5948,7h,graduate,diploma,dog,leash
5949,7h,police,badge,dog,leash
5950,7h,heir,testament,boyfriend,key
5951,7h,king,crown,boyfriend,key
5952,7h,graduate,diploma,boyfriend,key
5953,7h,police,badge,boyfriend,key
5954,7h,heir,testament,certificate,teacher
5955,7h,king,crown,certificate,teacher
5956,7h,graduate,diploma,certificate,teacher
5957,7h,police,badge,certificate,teacher
5958,7h,heir,testament,child,mother
5959,7h,king,crown,child,mother
5960,7h,graduate,diploma,child,mother
5961,7h,police,badge,child,mother
5962,7h,heir,testament,treat,dog
5963,7h,king,crown,treat,dog
5964,7h,graduate,diploma,treat,dog
5965,7h,police,badge,treat,dog
5966,7h,heir,testament,leash,dog
5967,7h,king,crown,leash,dog
5968,7h,graduate,diploma,leash,dog
5969,7h,police,badge,leash,dog
5970,7h,heir,testament,license,driver
5971,7h,king,crown,license,driver
5972,7h,graduate,diploma,license,driver
5973,7h,police,badge,license,driver
5974,4d,front,back,forward,backward
5975,4d,left,right,forward,backward
5976,4d,east,west,forward,backward
5977,4d,before,after,forward,backward
5978,4d,inside,outside,forward,backward
5979,4d,front,back,top,bottom
5980,4d,left,right,top,bottom
5981,4d,east,west,top,bottom
5982,4d,before,after,top,bottom
5983,4d,inside,outside,top,bottom
5984,4d,front,back,north,south
5985,4d,left,right,north,south
5986,4d,east,west,north,south
5987,4d,before,after,north,south
5988,4d,inside,outside,north,south
5989,4d,front,back,up,down
5990,4d,left,right,up,down
5991,4d,east,west,up,down
5992,4d,before,after,up,down
5993,4d,inside,outside,up,down
5994,4d,front,back,backward,forward
5995,4d,left,right,backward,forward
5996,4d,east,west,backward,forward
5997,4d,before,after,backward,forward
5998,4d,inside,outside,backward,forward
5999,4d,front,back,start,finish
6000,4d,left,right,start,finish
6001,4d,east,west,start,finish
6002,4d,before,after,start,finish
6003,4d,inside,outside,start,finish
6004,4d,front,back,in,out
6005,4d,left,right,in,out
6006,4d,east,west,in,out
6007,4d,before,after,in,out
6008,4d,inside,outside,in,out
6009,4d,front,back,high,low
6010,4d,left,right,high,low
6011,4d,east,west,high,low
6012,4d,before,after,high,low
6013,4d,inside,outside,high,low
6014,4d,front,back,below,above
6015,4d,left,right,below,above
6016,4d,east,west,below,above
6017,4d,before,after,below,above
6018,4d,inside,outside,below,above
6019,4d,front,back,above,below
6020,4d,left,right,above,below
6021,4d,east,west,above,below
6022,4d,before,after,above,below
6023,4d,inside,outside,above,below
6024,4d,front,back,ahead,behind
6025,4d,left,right,ahead,behind
6026,4d,east,west,ahead,behind
6027,4d,before,after,ahead,behind
6028,4d,inside,outside,ahead,behind
6029,4d,front,back,under,over
6030,4d,left,right,under,over
6031,4d,east,west,under,over
6032,4d,before,after,under,over
6033,4d,inside,outside,under,over
6034,4d,front,back,rise,sink
6035,4d,left,right,rise,sink
6036,4d,east,west,rise,sink
6037,4d,before,after,rise,sink
6038,4d,inside,outside,rise,sink
6039,4d,front,back,interior,exterior
6040,4d,left,right,interior,exterior
6041,4d,east,west,interior,exterior
6042,4d,before,after,interior,exterior
6043,4d,inside,outside,interior,exterior
6044,4d,front,back,climb,descend
6045,4d,left,right,climb,descend
6046,4d,east,west,climb,descend
6047,4d,before,after,climb,descend
6048,4d,inside,outside,climb,descend
6049,4d,front,back,previously,subsequently
6050,4d,left,right,previously,subsequently
6051,4d,east,west,previously,subsequently
6052,4d,before,after,previously,subsequently
6053,4d,inside,outside,previously,subsequently
6054,4d,front,back,out,in
6055,4d,left,right,out,in
6056,4d,east,west,out,in
6057,4d,before,after,out,in
6058,4d,inside,outside,out,in
6059,4d,front,back,stop,go
6060,4d,left,right,stop,go
6061,4d,east,west,stop,go
6062,4d,before,after,stop,go
6063,4d,inside,outside,stop,go
6064,4d,front,back,sink,rise
6065,4d,left,right,sink,rise
6066,4d,east,west,sink,rise
6067,4d,before,after,sink,rise
6068,4d,inside,outside,sink,rise
6069,4d,front,back,root,tip
6070,4d,left,right,root,tip
6071,4d,east,west,root,tip
6072,4d,before,after,root,tip
6073,4d,inside,outside,root,tip
6074,4d,front,back,go,come
6075,4d,left,right,go,come
6076,4d,east,west,go,come
6077,4d,before,after,go,come
6078,4d,inside,outside,go,come
6079,4d,front,back,sad,happy
6080,4d,left,right,sad,happy
6081,4d,east,west,sad,happy
6082,4d,before,after,sad,happy
6083,4d,inside,outside,sad,happy
6084,4d,front,back,port,starboard
6085,4d,left,right,port,starboard
6086,4d,east,west,port,starboard
6087,4d,before,after,port,starboard
6088,4d,inside,outside,port,starboard
6089,4d,front,back,happy,sad
6090,4d,left,right,happy,sad
6091,4d,east,west,happy,sad
6092,4d,before,after,happy,sad
6093,4d,inside,outside,happy,sad
6094,4d,front,back,sharp,dull
6095,4d,left,right,sharp,dull
6096,4d,east,west,sharp,dull
6097,4d,before,after,sharp,dull
6098,4d,inside,outside,sharp,dull
6099,4d,front,back,around,through
6100,4d,left,right,around,through
6101,4d,east,west,around,through
6102,4d,before,after,around,through
6103,4d,inside,outside,around,through
6104,4d,front,back,dirty,clean
6105,4d,left,right,dirty,clean
6106,4d,east,west,dirty,clean
6107,4d,before,after,dirty,clean
6108,4d,inside,outside,dirty,clean
6109,4d,front,back,clean,dirty
6110,4d,left,right,clean,dirty
6111,4d,east,west,clean,dirty
6112,4d,before,after,clean,dirty
6113,4d,inside,outside,clean,dirty
6114,4d,front,back,boring,interesting
6115,4d,left,right,boring,interesting
6116,4d,east,west,boring,interesting
6117,4d,before,after,boring,interesting
6118,4d,inside,outside,boring,interesting
6119,4d,front,back,tip,root
6120,4d,left,right,tip,root
6121,4d,east,west,tip,root
6122,4d,before,after,tip,root
6123,4d,inside,outside,tip,root
6124,9c,school,learning,restaurant,eating
6125,9c,gym,exercise,restaurant,eating
6126,9c,highway,driving,restaurant,eating
6127,9c,school,learning,kitchen,cooking
6128,9c,gym,exercise,kitchen,cooking
6129,9c,highway,driving,kitchen,cooking
6130,9c,school,learning,mall,shopping
6131,9c,gym,exercise,mall,shopping
6132,9c,highway,driving,mall,shopping
6133,9c,school,learning,laboratory,experimenting
6134,9c,gym,exercise,laboratory,experimenting
6135,9c,highway,driving,laboratory,experimenting
6136,9c,school,learning,store,shopping
6137,9c,gym,exercise,store,shopping
6138,9c,highway,driving,store,shopping
6139,9c,school,learning,bar,drinking
6140,9c,gym,exercise,bar,drinking
6141,9c,highway,driving,bar,drinking
6142,9c,school,learning,office,working
6143,9c,gym,exercise,office,working
6144,9c,highway,driving,office,working
6145,9c,school,learning,church,worship
6146,9c,gym,exercise,church,worship
6147,9c,highway,driving,church,worship
6148,9c,school,learning,pool,swimming
6149,9c,gym,exercise,pool,swimming
6150,9c,highway,driving,pool,swimming
6151,9c,school,learning,church,praying
6152,9c,gym,exercise,church,praying
6153,9c,highway,driving,church,praying
6154,9c,school,learning,library,studying
6155,9c,gym,exercise,library,studying
6156,9c,highway,driving,library,studying
6157,9c,school,learning,library,reading
6158,9c,gym,exercise,library,reading
6159,9c,highway,driving,library,reading
6160,9c,school,learning,bedroom,sleeping
6161,9c,gym,exercise,bedroom,sleeping
6162,9c,highway,driving,bedroom,sleeping
6163,9c,school,learning,cafeteria,eating
6164,9c,gym,exercise,cafeteria,eating
6165,9c,highway,driving,cafeteria,eating
6166,9c,school,learning,church,prayer
6167,9c,gym,exercise,church,prayer
6168,9c,highway,driving,church,prayer
6169,9c,school,learning,stadium,sports
6170,9c,gym,exercise,stadium,sports
6171,9c,highway,driving,stadium,sports
6172,9c,school,learning,house,living
6173,9c,gym,exercise,house,living
6174,9c,highway,driving,house,living
6175,9c,school,learning,prom,dancing
6176,9c,gym,exercise,prom,dancing
6177,9c,highway,driving,prom,dancing
6178,9c,school,learning,park,playing
6179,9c,gym,exercise,park,playing
6180,9c,highway,driving,park,playing
6181,9c,school,learning,farm,growing
6182,9c,gym,exercise,farm,growing
6183,9c,highway,driving,farm,growing
6184,9c,school,learning,sidewalk,strolling
6185,9c,gym,exercise,sidewalk,strolling
6186,9c,highway,driving,sidewalk,strolling
6187,9c,school,learning,dancing,prom
6188,9c,gym,exercise,dancing,prom
6189,9c,highway,driving,dancing,prom
6190,9c,school,learning,courthouse,judging
6191,9c,gym,exercise,courthouse,judging
6192,9c,highway,driving,courthouse,judging
6193,9c,school,learning,growing,farm
6194,9c,gym,exercise,growing,farm
6195,9c,highway,driving,growing,farm
6196,9c,school,learning,drinking,bar
6197,9c,gym,exercise,drinking,bar
6198,9c,highway,driving,drinking,bar
6199,9c,school,learning,sports,stadium
6200,9c,gym,exercise,sports,stadium
6201,9c,highway,driving,sports,stadium
6202,9c,school,learning,eating,restaurant
6203,9c,gym,exercise,eating,restaurant
6204,9c,highway,driving,eating,restaurant
6205,8g,gun,shoot,broom,sweep
6206,8g,pestle,mash,broom,sweep
6207,8g,abacus,calculate,broom,sweep
6208,8g,gun,shoot,pen,write
6209,8g,pestle,mash,pen,write
6210,8g,abacus,calculate,pen,write
6211,8g,gun,shoot,shovel,dig
6212,8g,pestle,mash,shovel,dig
6213,8g,abacus,calculate,shovel,dig
6214,8g,gun,shoot,pencil,write
6215,8g,pestle,mash,pencil,write
6216,8g,abacus,calculate,pencil,write
6217,8g,gun,shoot,telephone,call
6218,8g,pestle,mash,telephone,call
6219,8g,abacus,calculate,telephone,call
6220,8g,gun,shoot,needle,sew
6221,8g,pestle,mash,needle,sew
6222,8g,abacus,calculate,needle,sew
6223,8g,gun,shoot,knife,cut
6224,8g,pestle,mash,knife,cut
6225,8g,abacus,calculate,knife,cut
6226,8g,gun,shoot,cigarette,smoke
6227,8g,pestle,mash,cigarette,smoke
6228,8g,abacus,calculate,cigarette,smoke
6229,8g,gun,shoot,airplane,fly
6230,8g,pestle,mash,airplane,fly
6231,8g,abacus,calculate,airplane,fly
6232,8g,gun,shoot,car,drive
6233,8g,pestle,mash,car,drive
6234,8g,abacus,calculate,car,drive
6235,8g,gun,shoot,calculator,add
6236,8g,pestle,mash,calculator,add
6237,8g,abacus,calculate,calculator,add
6238,8g,gun,shoot,oven,cook
6239,8g,pestle,mash,oven,cook
6240,8g,abacus,calculate,oven,cook
6241,8g,gun,shoot,hammer,pound
6242,8g,pestle,mash,hammer,pound
6243,8g,abacus,calculate,hammer,pound
6244,8g,gun,shoot,camera,photograph
6245,8g,pestle,mash,camera,photograph
6246,8g,abacus,calculate,camera,photograph
6247,8g,gun,shoot,phone,call
6248,8g,pestle,mash,phone,call
6249,8g,abacus,calculate,phone,call
6250,8g,gun,shoot,lotion,moisturize
6251,8g,pestle,mash,lotion,moisturize
6252,8g,abacus,calculate,lotion,moisturize
6253,8g,gun,shoot,fork,eat
6254,8g,pestle,mash,fork,eat
6255,8g,abacus,calculate,fork,eat
6256,8g,gun,shoot,bed,sleep
6257,8g,pestle,mash,bed,sleep
6258,8g,abacus,calculate,bed,sleep
6259,8g,gun,shoot,blender,puree
6260,8g,pestle,mash,blender,puree
6261,8g,abacus,calculate,blender,puree
6262,8g,gun,shoot,stove,cook
6263,8g,pestle,mash,stove,cook
6264,8g,abacus,calculate,stove,cook
6265,8g,gun,shoot,dollar,purchase
6266,8g,pestle,mash,dollar,purchase
6267,8g,abacus,calculate,dollar,purchase
6268,8g,gun,shoot,cook,stove
6269,8g,pestle,mash,cook,stove
6270,8g,abacus,calculate,cook,stove
6271,8g,gun,shoot,handle,turn
6272,8g,pestle,mash,handle,turn
6273,8g,abacus,calculate,handle,turn
6274,8g,gun,shoot,stab,knife
6275,8g,pestle,mash,stab,knife
6276,8g,abacus,calculate,stab,knife
6277,8g,gun,shoot,eat,fork
6278,8g,pestle,mash,eat,fork
6279,8g,abacus,calculate,eat,fork
6280,8g,gun,shoot,call,phone
6281,8g,pestle,mash,call,phone
6282,8g,abacus,calculate,call,phone
6283,8g,gun,shoot,sleep,bed
6284,8g,pestle,mash,sleep,bed
6285,8g,abacus,calculate,sleep,bed
6286,8g,gun,shoot,photograph,camera
6287,8g,pestle,mash,photograph,camera
6288,8g,abacus,calculate,photograph,camera
6289,8g,gun,shoot,drive,car
6290,8g,pestle,mash,drive,car
6291,8g,abacus,calculate,drive,car
6292,8g,gun,shoot,sweep,broom
6293,8g,pestle,mash,sweep,broom
6294,8g,abacus,calculate,sweep,broom
6295,10a,siren,danger,crown,royalty
6296,10a,scepter,authority,crown,royalty
6297,10a,signature,approval,crown,royalty
6298,10a,siren,danger,badge,authority
6299,10a,scepter,authority,badge,authority
6300,10a,signature,approval,badge,authority
6301,10a,siren,danger,smoke,fire
6302,10a,scepter,authority,smoke,fire
6303,10a,signature,approval,smoke,fire
6304,10a,siren,danger,smile,happiness
6305,10a,scepter,authority,smile,happiness
6306,10a,signature,approval,smile,happiness
6307,10a,siren,danger,license,permission
6308,10a,scepter,authority,license,permission
6309,10a,signature,approval,license,permission
6310,10a,siren,danger,cross,christianity
6311,10a,scepter,authority,cross,christianity
6312,10a,signature,approval,cross,christianity
6313,10a,siren,danger,pregnancy,baby
6314,10a,scepter,authority,pregnancy,baby
6315,10a,signature,approval,pregnancy,baby
6316,10a,siren,danger,sign,direction
6317,10a,scepter,authority,sign,direction
6318,10a,signature,approval,sign,direction
6319,10a,siren,danger,diploma,education
6320,10a,scepter,authority,diploma,education
6321,10a,signature,approval,diploma,education
6322,10a,siren,danger,crossbones,poison
6323,10a,scepter,authority,crossbones,poison
6324,10a,signature,approval,crossbones,poison
6325,10a,siren,danger,flag,nation
6326,10a,scepter,authority,flag,nation
6327,10a,signature,approval,flag,nation
6328,10a,siren,danger,engagement,wedding
6329,10a,scepter,authority,engagement,wedding
6330,10a,signature,approval,engagement,wedding
6331,10a,siren,danger,red,stop
6332,10a,scepter,authority,red,stop
6333,10a,signature,approval,red,stop
6334,10a,siren,danger,cross,faith
6335,10a,scepter,authority,cross,faith
6336,10a,signature,approval,cross,faith
6337,10a,siren,danger,flashing,caution
6338,10a,scepter,authority,flashing,caution
6339,10a,signature,approval,flashing,caution
6340,10a,siren,danger,green,go
6341,10a,scepter,authority,green,go
6342,10a,signature,approval,green,go
6343,10a,siren,danger,compass,direction
6344,10a,scepter,authority,compass,direction
6345,10a,signature,approval,compass,direction
6346,10a,siren,danger,crown,sovereignty
6347,10a,scepter,authority,crown,sovereignty
6348,10a,signature,approval,crown,sovereignty
6349,10a,siren,danger,glare,anger
6350,10a,scepter,authority,glare,anger
6351,10a,signature,approval,glare,anger
6352,10a,siren,danger,handshake,agreement
6353,10a,scepter,authority,handshake,agreement
6354,10a,signature,approval,handshake,agreement
6355,10a,siren,danger,wrinkle,age
6356,10a,scepter,authority,wrinkle,age
6357,10a,signature,approval,wrinkle,age
6358,10a,siren,danger,warning,trouble
6359,10a,scepter,authority,warning,trouble
6360,10a,signature,approval,warning,trouble
6361,10a,siren,danger,shriek,panic
6362,10a,scepter,authority,shriek,panic
6363,10a,signature,approval,shriek,panic
6364,10a,siren,danger,yellow,caution
6365,10a,scepter,authority,yellow,caution
6366,10a,signature,approval,yellow,caution
6367,10a,siren,danger,thunder,lightning
6368,10a,scepter,authority,thunder,lightning
6369,10a,signature,approval,thunder,lightning
6370,10a,siren,danger,buzzer,end
6371,10a,scepter,authority,buzzer,end
6372,10a,signature,approval,buzzer,end
6373,10a,siren,danger,thunder,storm
6374,10a,scepter,authority,thunder,storm
6375,10a,signature,approval,thunder,storm
6376,10a,siren,danger,citation,violation
6377,10a,scepter,authority,citation,violation
6378,10a,signature,approval,citation,violation
6379,10a,siren,danger,cloud,moisture
6380,10a,scepter,authority,cloud,moisture
6381,10a,signature,approval,cloud,moisture
6382,10a,siren,danger,rain,storm
6383,10a,scepter,authority,rain,storm
6384,10a,signature,approval,rain,storm
6385,10a,siren,danger,cry,help
6386,10a,scepter,authority,cry,help
6387,10a,signature,approval,cry,help
6388,10a,siren,danger,bell,dinner
6389,10a,scepter,authority,bell,dinner
6390,10a,signature,approval,bell,dinner
6391,10a,siren,danger,yarmulke,piety
6392,10a,scepter,authority,yarmulke,piety
6393,10a,signature,approval,yarmulke,piety
